name,address,website,phone_number,reviews_count,reviews_average,latitude,longitude,keyword,searched_zipcode
La Petite Academy of Fairfax Station,"
10996 Clara Barton Dr, Fairfax Station, VA 22039","
lapetite.com","
(877) 271-6466",,,38.7958696,-77.3968675,kids learning center,22009
Burke Kids Club LLC,"
10729 Acorn Knoll Ct, Burke, VA 22015",,,,,38.7922711,-77.3895433,kids learning center,22009
Huntington Learning Center Fairfax,"
10301 Democracy Ln Suite 120, Fairfax, VA 22030","
huntingtonhelps.com","
(571) 310-0188",,,38.8497214,-77.3723457,kids learning center,22009
St. Thomas Early Learning Center,"
8991 Brook Rd, McLean, VA 22102","
stthomaslc.org","
(703) 442-4766",,,38.9433872,-77.3261054,kids learning center,22009
Ms.Rati's Day Care,"
10639 John Ayres Dr, Fairfax, VA 22032","
fairfaxhomedaycare.com","
(703) 250-1583",,,38.80153,-77.3901438,kids learning center,22009
Bright Beginnings Childcare,"
10586 John Ayres Dr, Fairfax, VA 22032","
brightbeginnings.care","
(571) 271-5877",,,38.8033746,-77.3954045,kids learning center,22009
GW Community School,"
9001 Braddock Rd # 111, Springfield, VA 22151","
gwcommunityschool.com","
(703) 978-7208",,,38.762095,-77.0666035,educational programs for kids,22009
Good Shepherd Preschool - Burke,"
9350 Braddock Rd, Burke, VA 22015","
gspburke.com","
(703) 323-6120",,,38.8101699,-77.3264417,educational programs for kids,22009
burke united methodist preschool bump,"
6200 Burke Centre Pkwy, Burke, VA 22015","
bumpreschool.org","
(703) 250-3657",,,38.8101699,-77.3264417,educational programs for kids,22009
School of Children,"
2706 24th Rd S, Arlington, VA 22206","
schoolofchildren.net","
(703) 486-0880",,,38.8475454,-77.1551281,educational programs for kids,22009
Expressions Music Academy,"
9570 Burke Rd, Burke, VA 22015","
expressionsmusicacademy.com","
(248) 773-8364",,,38.8475454,-77.1551281,educational programs for kids,22009
Children's Weekday Program,"
2666 Military Rd, Arlington, VA 22207","
childrensweekdayprogram.com","
(703) 521-9452",,,38.9080654,-77.1838036,educational programs for kids,22009
Soaring Minds Home Preschool,"
6615 Huntsman Blvd, Springfield, VA 22152",,"
(703) 451-1468",,,38.7718549,-77.3205608,educational programs for kids,22009
Kumon Math and Reading Center of Burke - Village Center Ii,"
9570 Burke Rd, Burke Centre, VA 22015","
kumon.com","
(703) 239-0005",,,38.7718549,-77.3205608,educational programs for kids,22009
The Children’s School,"
4770 Langston Blvd., Arlington, VA 22207","
thechildrensschooltcs.org","
(703) 462-5180",,,38.896933,-77.1966998,educational programs for kids,22009
Elite M.A. Center - Springfield,"
6230 Rolling Rd, West Springfield, VA 22152","
emacenter.com","
(703) 644-4889",,,38.7806235,-77.3085772,educational programs for kids,22009
Fairfax Baptist Temple Academy,"
6401 Missionary Ln, Fairfax Station, VA 22039","
fbtacademy.org","
(703) 323-8100",,,38.7774368,-77.3733954,educational programs for kids,22009
Laurel Ridge Elementary School,"
10110 Commonwealth Blvd, Fairfax, VA 22032","
laurelridgees.fcps.edu","
(703) 426-3700",,,38.7774368,-77.3733954,educational programs for kids,22009
White Oaks Elementary School,"
6130 Shiplett Blvd, Burke, VA 22015","
whiteoakses.fcps.edu","
(703) 923-1400",,,38.7774368,-77.3733954,educational programs for kids,22009
Prince of Peace Lutheran School,"
8306 Old Keene Mill Rd, Springfield, VA 22152","
poplc.org","
(703) 451-6177",,,38.7803206,-77.3027274,educational programs for kids,22009
Terra Centre Elementary School,"
6000 Burke Centre Pkwy, Burke, VA 22015","
terracentrees.fcps.edu","
(703) 249-1400",,,38.7853722,-77.3693615,educational programs for kids,22009
Nativity Catholic School,"
6398 Nativity Ln, Burke, VA 22015","
nativityschool.org","
(703) 455-2300",,,38.7853722,-77.3693615,educational programs for kids,22009
Chesterbrook Academy Preschool,"
13501 Braddock Rd, Clifton, VA 20124","
chesterbrookacademy.com","
(571) 931-2166",,,38.8320267,-77.4853568,educational programs for kids,22009
Chesterbrook Academy Preschool,"
6210 Multiplex Dr, Centreville, VA 20121","
chesterbrookacademy.com","
(571) 450-9318",,,38.8320267,-77.4853568,educational programs for kids,22009
Compton Children's Academy,"
14415 Compton Village Dr, Centreville, VA 20121","
comptonchildrensacademy.com","
(703) 815-5437",,,38.8320267,-77.4853568,educational programs for kids,22009
King's Kids Preschool,"
10550 Georgetown Pike, Great Falls, VA 22066","
kingskidspreschoolgreatfalls.org","
(703) 759-6935",,,38.9999495,-77.3822271,educational programs for kids,22009
Cherry Run Elementary School,"
9732 Ironmaster Dr, Burke, VA 22015","
cherryrunes.fcps.edu","
(703) 923-2800",,,38.7680607,-77.3561673,educational programs for kids,22009
Recording Connection Audio Institute,"
9293 Old Keene Mill Rd, Burke, VA 22015","
recordingconnection.com","
(571) 234-6150",,,38.7680607,-77.3561673,educational programs for kids,22009
scots tots daycare centre,"
6805 Grey Fox Dr, Springfield, VA 22152",,,,,38.7681273,-77.3278929,after school programs for kids,22009
Northern Virginia Academy of Early Learning - Early Development Center,"
6420 Landsdowne Centre Dr, Alexandria, VA 22315","
novaearlylearning.com","
(571) 568-9788",,,38.7405678,-77.2381226,after school programs for kids,22009
Kiddo Kangaroo LLC,"
8908 Southwick St, Fairfax, VA 22031","
kiddokangaroo.com","
(202) 509-3809",,,38.8497408,-77.3251182,after school programs for kids,22009
T&B Education,"
#43-C, 3911 Blenheim Blvd, Fairfax, VA 22030","
tnbeducation.com","
(703) 425-9687",,,38.8473076,-77.3732425,after school programs for kids,22009
KIDSUNITED Fairfax,"
9579b Braddock Rd, Fairfax, VA 22032","
kidsunited.com","
(703) 424-9127",,,38.8178349,-77.4200511,summer camps for kids,22015
Capital Gymnastics National Training Center,"
10400 Premier Ct, Burke Centre, VA 22015","
capitalgymnasticsntc.com","
(703) 239-0044",,,38.8178349,-77.4200511,summer camps for kids,22015
Black Belt Academy,"
10635 Braddock Rd, Fairfax, VA 22032","
bbafairfax.com","
(703) 273-5517",,,38.8178349,-77.4200511,summer camps for kids,22015
Fairfax Gymnastics Academy,"
3729 Pickett Road, Fairfax, VA 22031","
fairfaxgymnastics.net","
(703) 323-8050",,,38.8178349,-77.4200511,summer camps for kids,22015
Cardinal Gymnastics,"
5581 Guinea Rd, Fairfax, VA 22032","
cardinalgymnastics.com","
(703) 543-2544",,,38.8178349,-77.4200511,summer camps for kids,22015
Warrior Kids Yoga,"
5587 Guinea Rd, Fairfax, VA 22032","
warriorkidsyoga.com","
(571) 460-8506",,,38.8178349,-77.4200511,summer camps for kids,22015
Burke Lake Campgrounds,"
10405 Burke Lake Rd, Fairfax Station, VA 22039","
fairfaxcounty.gov","
(703) 323-6600",,,38.8178349,-77.4200511,summer camps for kids,22015
Hidden Pond Nature Center,"
8511 Greeley Blvd, West Springfield, VA 22152","
fairfaxcounty.gov","
(703) 451-9588",,,38.8178349,-77.4200511,summer camps for kids,22015
PI Soccer Training,"
7701 Southern Dr, Springfield, VA 22150","
pitraining.org","
(571) 426-2144",,,38.8178349,-77.4200511,summer camps for kids,22015
Recreation and Athletic Complex,"
4350 Banister Creek Ct, Fairfax, VA 22030","
recreation.gmu.edu","
(703) 993-5323",,,38.8178349,-77.4200511,summer camps for kids,22015
Dynamic Kick Martial Arts of Lorton,"
8971 Ox Rd Ste 140, Lorton, VA 22079","
dkickusa.com","
(703) 551-3248",,,38.7147082,-77.40607,summer camps for kids,22015
World Karate,"
5587 Guinea Rd, Fairfax, VA 22032","
wkfairfax.com","
(703) 764-0800",,,38.7147082,-77.40607,summer camps for kids,22015
Burke Lake Park,"
7315 Ox Rd, Fairfax Station, VA 22039","
fairfaxcounty.gov","
(703) 323-6600",,,38.7147082,-77.40607,summer camps for kids,22015
Andrew Gause's Martial Arts - Fairfax Station,"
5624 Ox Rd Suite E, Fairfax Station, VA 22039","
rvtkd.com","
(703) 272-7700",,,38.8011485,-77.4703338,summer camps for kids,22015
"Buffa's Dance Studio, Ltd.","
9570 Burke Rd #H, Burke Centre, VA 22015","
buffas.com","
(703) 425-5599",,,38.8011485,-77.4703338,summer camps for kids,22015
Dynamic kick martial arts of kings park west,"
9537 Braddock Rd, Fairfax, VA 22032","
dkickusa.com","
(571) 351-5326",,,38.8011485,-77.4703338,summer camps for kids,22015
Elite M.A. Center - Fairfax,"
9514 Main St, Fairfax, VA 22031","
emacenter.com","
(703) 425-8425",,,38.8011485,-77.4703338,summer camps for kids,22015
Bach to Rock Fairfax,"
9558 Main St, Fairfax, VA 22031","
bachtorock.com","
(703) 349-2224",,,38.8011485,-77.4703338,summer camps for kids,22015
DNA Skills Academy,"
7631 Fullerton Rd Suite A, Springfield, VA 22153",,"
(703) 345-8391",,,38.7423445,-77.3467161,summer camps for kids,22015
Burn Boot Camp,"
6228 Rolling Rd Unit D-F, West Springfield, VA 22152","
locations.burnbootcamp.com","
(571) 585-9255",,,38.7423445,-77.3467161,summer camps for kids,22015
South Run Park,"
7550 Reservation Dr, Springfield, VA 22153","
fairfaxcounty.gov","
(703) 866-0566",,,38.7495533,-77.4184738,summer camps for kids,22015
Bella Ballerina Burke,"
5616B Ox Rd Unit B, Fairfax Station, VA 22039","
bellaballerinaburke.com","
(571) 364-0279",,,38.7495533,-77.4184738,summer camps for kids,22015
Aquatic and Fitness Center,"
4520 Patriot Cir, Fairfax, VA 22030","
recreation.gmu.edu","
(703) 993-3939",,,38.7495533,-77.4184738,summer camps for kids,22015
Children of the Light Dancers,"
9019 Little River Turnpike, Fairfax, VA 22031","
childrenofthelightdancers.org","
(571) 528-2400",,,38.8385987,-77.4024017,summer camps for kids,22015
Chuck E. Cheese,"
9404 Main St, Fairfax, VA 22031","
chuckecheese.com","
(703) 978-5755",,,38.8385987,-77.4024017,summer camps for kids,22015
Mason Game & Technology Academy,"
4450 University Drive MSN 1J2, Fairfax, VA 22030","
mgta.gmu.edu","
(703) 993-7101",,,38.838425,-77.4024023,science camps,22015
Just Math Tutoring Company,"
9230 Old Keene Mill Rd, Burke, VA 22015","
justmathva.com","
(703) 679-7175",,,38.838425,-77.4024023,science camps,22015
Exploratory Hall,"
10431 Rivanna River Way, Fairfax, VA 22030",,,,,38.838425,-77.4024023,science camps,22015
Early Identification Program,"
East Building, 4400 University Dr, Fairfax, VA 22030","
eip.gmu.edu","
(703) 993-3120",,,38.838425,-77.4024023,science camps,22015
Lake Braddock Secondary School,"
9200 Burke Lake Rd, Burke, VA 22015","
lakebraddockss.fcps.edu","
(703) 426-1000",,,38.838425,-77.4024023,science camps,22015
The Volgenau School of Engineering,"
4511 Patriot Cir, Fairfax, VA 22030","
volgenau.gmu.edu","
(703) 993-1505",,,38.838425,-77.4024023,science camps,22015
St. George's Preschool,"
4910 Ox Rd, Fairfax, VA 22030","
stgeorgespreschoolva.com","
(703) 385-4422",,,38.838425,-77.4024023,science camps,22015
"Burke Family Home Daycare, Inc","
5657 Chelmsford Ct, Burke, VA 22015",,"
(703) 344-8502",,,38.781049,-77.3027979,kids learning center,22015
Childtime of Clifton,"
6000 Union Mill Rd, Centreville, VA 20124","
childtime.com","
(877) 220-0584",,,38.781049,-77.3027979,kids learning center,22015
Tumbles Fairfax,"
10621 Braddock Rd Suite E, Fairfax, VA 22032","
fairfax.tumbles.net","
(703) 828-5097",,,38.8251348,-77.3500938,kids learning center,22015
Saratoga KinderCare,"
8119 Rolling Rd, Springfield, VA 22153","
kindercare.com","
(703) 866-3135",,,38.7368138,-77.2454299,kids learning center,22015
The Learning Experience - Woodbridge VA,"
12631 Smoketown Rd, Woodbridge, VA 22192","
thelearningexperience.com","
(703) 590-4740",,,38.6788708,-77.3558611,kids learning center,22015
Halo Fitness Experience,"
10400 Premier Ct suite e, Burke, VA 22015","
halofitnessexperience.com","
(571) 655-5554",,,38.7983999,-77.3410376,kids learning center,22015
"Capital MMA & Elite Fitness | Burke, VA","
5587 Guinea Rd, Fairfax, VA 22032","
capitalmma.com","
(703) 764-0800",,,38.7983999,-77.3410376,kids learning center,22015
Tutoring In Fairfax - Math and English Tutoring Services,"
9318-A Old Keene Mill Rd, Burke, VA 22015","
tutoringinfairfax.com","
(703) 337-2065",,,38.7763996,-77.3037121,kids learning center,22015
Wonder Kids Learning Center,"
907 N Quincy St, Arlington, VA 22203","
wonderkidslearningcenter.com","
(703) 716-3870",,,38.8813868,-77.1434737,kids learning center,22015
Burke Presbyterian Church Preschool,"
5690 Oak Leather Dr, Burke, VA 22015","
burkeprespreschool.org","
(703) 250-1823",,,38.798061,-77.3519471,kids learning center,22015
Kumon Math and Reading Center of Springfield - Huntsman,"
7505 Huntsman Blvd, Springfield, VA 22153","
kumon.com","
(571) 895-4500",,,38.7516923,-77.3003776,kids learning center,22015
Onelife Fitness - Burke,"
9250 Old Keene Mill Rd, Burke, VA 22015","
onelifefitness.com","
(703) 455-5433",,,38.7777718,-77.2996817,kids learning center,22015
Outstanding Little Genius Academy,"
5809 Boothe Dr, Burke, VA 22015",,"
(703) 451-0189",,,38.7777682,-77.2996817,educational programs for kids,22015
Main Street Child Development Center,"
4401 Sideburn Rd, Fairfax, VA 22030","
mainstreetcdc.org","
(703) 273-1192",,,38.8345242,-77.338964,educational programs for kids,22015
PHILLIPS Programs,"
7010 Braddock Rd, Annandale, VA 22003","
phillipsprograms.org","
(703) 941-8810",,,38.8130867,-77.2244233,educational programs for kids,22015
Teddy Bear Day Care and Preschool,"
10615 Braddock Rd, Fairfax, VA 22032","
tbdcva.com","
(703) 352-3188",,,38.8247011,-77.3496422,educational programs for kids,22015
ACAKID TUTORING,"
9335 Raintree Rd, Burke, VA 22015","
acakid.com","
(571) 218-5599",,,38.8246704,-77.4114438,after school programs for kids,22015
Lee Highway KinderCare,"
11723 Lee Hwy, Fairfax, VA 22030","
kindercare.com","
(703) 385-1150",,,38.847276,-77.4969966,after school programs for kids,22015
Tots N Us Children's Academy,"
3711 Jermantown Rd, Fairfax, VA 22030","
totsnus.com","
(703) 865-4455",,,38.847276,-77.4969966,after school programs for kids,22015
DIETRICH's KARATE - Black Belt LEADERSHIP Training & Family Martial Arts Center,"
5220 Rolling Rd, Burke, VA 22015","
dkskick.com","
(703) 951-7646",,,38.808927,-77.4003016,after school programs for kids,22015
Smiley Kids Home,"
12150 Blue Topaz Ln, Fairfax, VA 22030","
smileykidshome.com","
(571) 263-9704",,,38.8252409,-77.5094802,after school programs for kids,22015
Focus Family Martial Arts Academy,"
11230 Waples Mill Rd STE 160, Fairfax, VA 22030","
focus4families.com","
(703) 272-3644",,,38.8252409,-77.5094802,after school programs for kids,22015
The Goddard School of Fairfax,"
11150 Fairfax Blvd Suite 100, Fairfax, VA 22030","
goddardschool.com","
(571) 544-3100",,,38.8252409,-77.5094802,after school programs for kids,22015
Sweet Home Childcare,"
12150 Blue Topaz Ln, Fairfax, VA 22030","
sweethomechildcare.com","
(703) 585-7019",,,38.8252581,-77.5094861,after school programs for kids,22015
Passages Adventure Camp,"
11421 Polo Cir, Midlothian, VA 23113","
peakexperiences.com","
(804) 897-6800",,,37.5260884,-78.1865678,summer camps for kids,22018
Camp Invention,"
12001 Tygart Lake Dr Basecamp 1, Bristow, VA 20136","
invent.org","
(800) 968-4332",,,39.211455,-79.1881455,educational camps,22018
The Learning Experience - Gainesville,"
7541 Virginia Oaks Dr, Gainesville, VA 20155","
thelearningexperience.com","
(571) 534-5046",,,34.0523964,-107.649668,kids learning center,22018
Learning Tree Academy,"
9840 Grant Ave, Manassas, VA 20110","
learningtree-academy.com","
(703) 369-6077",,,34.0523964,-107.649668,kids learning center,22018
Grace Children's Learning Center,"
9750 Wellington Rd, Manassas, VA 20110","
umcgrace.org","
(703) 393-2345",,,34.0523964,-107.649668,kids learning center,22018
Learning Paths Academy Dominion Valley,"
5255 Merchants View Sq, Haymarket, VA 20169","
learningpathsacademy.com","
(804) 596-4330",,,34.0523964,-107.649668,kids learning center,22018
Learning Paths Academy Ashland,"
5555 Assateague Pl, Manassas, VA 20112","
learningpathsacademy.com","
(804) 251-3445",,,34.0523964,-107.649668,kids learning center,22018
