name,address,website,has_website,phone_number,business_type,reviews_count,reviews_average,latitude,longitude,keyword,category,searched_zipcode,email_1,email_2,email_3,all_emails,facebook,instagram,email_found,scrape_status
Xtreme Trailer Sales,"9809 C F Hawn Fwy, Dallas, TX 75217",https://xtstrailers.com,Yes,(972) 299-0040,,8.0,30.0,32.7870529,-97.3756772,food trailer,Food & Restaurant,75201,xtstrailers@gmail.com,,,xtstrailers@gmail.com,,,Yes,found_homepage
Texas Star Trailers,"11339 Emerald St, Dallas, TX 75229",https://texasstartrailers.com,Yes,(469) 506-3671,,1.0,3.0,32.7870529,-97.3756772,food trailer,Food & Restaurant,75201,,,,,,,No,no_contact_found
Food Tours Of America - Dallas,"3839 McKinney Ave, Dallas, TX 75204",https://foodtoursofamerica.com,Yes,(214) 272-2327,,2.0,75.0,32.7870529,-97.3756772,food trailer,Food & Restaurant,75201,,,,,,,No,no_contact_found
Snappy Catfish Mobile Food Trailer-Catering,"1826 Bickers St, Dallas, TX 75212",https://snappycatfish.com,Yes,(214) 399-0512,,7.0,61.0,32.7870529,-97.3756772,food trailer,Food & Restaurant,75201,,,,,https://www.facebook.com/597926077371168,https://www.instagram.com/snappyjefferson/,No,no_contact_found
The Hamburger Man,"3930 Cedar Springs Rd, Dallas, TX 75219",https://thehamburgerman.com,Yes,(214) 522-1223,,7.0,10.0,32.8106421,-97.388187,food trailer,Food & Restaurant,75201,catering@thehamburgerman.com,,,catering@thehamburgerman.com,https://www.facebook.com/p/Th…Man-100076056502863/,https://www.instagram.com/exp…amburger-man/recent/,Yes,found_homepage
Easy Slider,"3905 Eastside Ave, Dallas, TX 75226",https://easyslidertexas.com,Yes,(469) 917-7111,,4.0,5.0,32.8106421,-97.388187,food trailer,Food & Restaurant,75201,info@easyslidertexas.com,,,info@easyslidertexas.com,https://www.facebook.com/people/Easy-Slider/100063592390037/,https://www.instagram.com/easyslidertx/?hl=en,Yes,found_homepage
Trailer Birds,"2525 Wycliff Ave, Dallas, TX 75219",https://trailerbirds.com,Yes,(214) 780-0999,,6.0,1.0,32.8106421,-97.388187,food trailer,Food & Restaurant,75201,,,,,https://www.facebook.com/trailerbirdsofficial,https://www.instagram.com/trailerbirds/,No,no_contact_found
NTX Food Trailers,"4091 FM2933 Suite 200, McKinney, TX 75071",https://ntxfoodtrailers.com,Yes,(469) 212-6626,,,,32.8106421,-97.388187,food trailer,Food & Restaurant,75201,,,,,,,No,no_contact_found
The Food Trap Dallas,"7634 S Great Trinity Forest Way, Dallas, TX 75217",https://thefoodtrapdallas.com,Yes,(214) 968-9096,,1.0,2.0,32.8106421,-97.388187,food trailer,Food & Restaurant,75201,thefoodtrapdallas@gmail.com,,,thefoodtrapdallas@gmail.com,https://www.facebook.com/people/The-Food-Trap-Dallas/100027200392279/,https://www.instagram.com/the_foodtrapdallas/,Yes,found_homepage
Trailer Birds,"4610 N Central Expy, Dallas, TX 75206",https://trailerbirds.com,Yes,(214) 370-4550,,9.0,1.0,32.8106421,-97.388187,food trailer,Food & Restaurant,75201,,,,,https://www.facebook.com/trailerbirdsofficial,https://www.instagram.com/trailerbirds/,No,no_contact_found
Food Truck Park,"Richardson, TX 75080",https://new.dineoncampus.com,Yes,,,5.0,2.0,32.8106421,-97.388187,food trailer,Food & Restaurant,75201,,,,,,,No,no_contact_found
Corinth Foods,"1812 Corinth St SUITE 110, Dallas, TX 75215",https://corinthfoods.com,Yes,(214) 421-0898,,,,32.8106421,-97.388187,food trailer,Food & Restaurant,75201,,,,,,,No,no_contact_found
Temporary Kitchens 123,"2911 Turtle Creek Blvd # 300, Dallas, TX 75219",https://temporarykitchens123.com,Yes,(800) 205-6106,,,,32.8106421,-97.388187,food trailer,Food & Restaurant,75201,,,,,https://www.facebook.com/TemporaryKitchens123-1947281698695970/,,No,no_contact_found
Trailer Birds,"1888 Sylvan Ave Suite F250, Dallas, TX 75208",https://trailerbirds.com,Yes,(817) 845-8775,,,,32.8106421,-97.388187,food trailer,Food & Restaurant,75201,,,,,https://www.facebook.com/trailerbirdsofficial,https://www.instagram.com/trailerbirds/,No,no_contact_found
MyPiesPizzeria LLC,"5601 Sears St, Dallas, TX 75206",https://mypiespizzeria.com,Yes,(214) 302-9828,,4.0,1.0,32.8106421,-97.388187,food trailer,Food & Restaurant,75201,,,,,,,No,no_contact_found
Dolce Vida food truck,"900 S Harwood St, Dallas, TX 75201",https://hurtadobbq.com,Yes,(214) 556-8136,,1.0,82.0,32.8106421,-97.388187,food trailer,Food & Restaurant,75201,,,,,https://www.facebook.com/HurtadoBBQ/,https://www.instagram.com/hurtadobbq/,No,no_contact_found
The POT baked potato bar,"1516 Martin Luther King Jr Blvd, Dallas, TX 75215",https://thepotpotato.com,Yes,(214) 210-9098,,0.0,24.0,32.8106421,-97.388187,food trailer,Food & Restaurant,75201,info@thepotpotatobar.com,,,info@thepotpotatobar.com,https://www.facebook.com/ThePOTPotatobar,https://www.instagram.com/thepotbakedpotatobar/,Yes,found_homepage
JW Market,"800 N Harwood St, Dallas, TX 75201",https://marriott.com,Yes,(214) 347-9499,,0.0,1.0,32.7881711,-96.8192096,cafe,Food & Restaurant,75201,,,,,,,No,no_contact_found
Hola Cafe,"1845 Woodall Rodgers Fwy, Dallas, TX 75201",https://holacafedallas.com,Yes,,,4.0,6.0,32.7881711,-96.8192096,cafe,Food & Restaurant,75201,,,,,https://www.facebook.com/Hola-Caf%C3%A9-Dallas-2049355511844162/,https://www.instagram.com/holacafedallas/?hl=en,No,no_contact_found
Otto's Coffee & Fine Foods,"1321 Commerce St, Dallas, TX 75202",https://adolphus.com,Yes,(214) 651-3685,,6.0,58.0,32.7881711,-96.8192096,cafe,Food & Restaurant,75201,hello@adolphus.com,,,hello@adolphus.com,https://www.facebook.com/TheAdolphus/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/419002598_747909703512228_8085115548102881857_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=384e48&_nc_ohc=yltKOo4Xvx0AX8r7vKY&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AfC3X0Y8zdS0HX3vLVYcWYtljRMy-XOgJgI3vtqk1z4Azg&oe=65AFAF18,Yes,found_homepage
Vicinity Coffee,"3033 Fairmount St, Dallas, TX 75201",https://marriott.com,Yes,(214) 239-0333,,3.0,2.0,32.7881711,-96.8192096,cafe,Food & Restaurant,75201,,,,,,,No,no_contact_found
Palmieri Cafe,"920 S Harwood St UNIT 100, Dallas, TX 75201",https://palmiericafe.com,Yes,(214) 684-9932,,4.0,39.0,32.7774367,-96.8083885,cafe,Food & Restaurant,75201,,,,,,,No,no_contact_found
Weekend Coffee,"1511 Commerce St, Dallas, TX 75201",https://ahhweekend.com,Yes,(214) 261-4545,,7.0,40.0,32.7774367,-96.8083885,cafe,Food & Restaurant,75201,,,,,https://www.facebook.com/TheJouleHotel/,https://www.instagram.com/weekendcoffee/,No,no_contact_found
Magnolias Sous Le Pont,"2727 N Harwood St, Dallas, TX 75201",https://magnoliasdallas.com,Yes,(469) 249-9222,,2.0,81.0,32.7931508,-96.8260797,cafe,Food & Restaurant,75201,catering@harwoodhospitality.com,press@harwoodhospitality.com,jyoung@harwoodinc.com,catering@harwoodhospitality.com | press@harwoodhospitality.com | jyoung@harwoodinc.com,https://www.facebook.com/pages/Magnolias-Sous-Le-Pont/1540789369513349,http://instagram.com/magnoliasdallas,Yes,found_subpage
Morsel's Coffee Shop,"555 S Lamar St, Dallas, TX 75202",https://omnihotels.com,Yes,(214) 652-4808,,9.0,5.0,32.7754451,-96.8218836,cafe,Food & Restaurant,75201,,,,,,,No,no_contact_found
WFM Coffee Bar,"2510 McKinney Ave, Dallas, TX 75201",https://wholefoodsmarket.com,Yes,(469) 518-5814,,2.0,1.0,32.7959541,-96.8197026,cafe,Food & Restaurant,75201,,,,,https://www.facebook.com/wholefoodsUK/,https://www.instagram.com/wholefoodsuk/,No,no_contact_found
The Metropolitan On Main | Restaurant & Bar | Main Street District | Downtown Dallas,"2032 Main St, Dallas, TX 75201",https://themetropolitanonmain.com,Yes,(214) 741-2233,,5.0,33.0,32.7818954,-96.8108029,cafe,Food & Restaurant,75201,info@themetropolitancafedallas.com,,,info@themetropolitancafedallas.com,https://www.facebook.com/176728435529489,https://www.instagram.com/themetropolitanonmain,Yes,found_subpage
Cafe Momentum,"1510 Pacific Ave, Dallas, TX 75201",https://cafemomentum.org,Yes,(214) 303-1234,,0.0,41.0,32.7818954,-96.8108029,cafe,Food & Restaurant,75201,,,,,,,No,no_contact_found
la Madeleine,"2121 San Jacinto St #120, Dallas, TX 75201",https://lamadeleine.com,Yes,(214) 220-3911,,2.0,14.0,32.7818954,-96.8108029,cafe,Food & Restaurant,75201,,,,,,,No,no_contact_found
Funny Library Coffee Shop,"1445 Turtle Creek Blvd, Dallas, TX 75207",https://virginhotels.com,Yes,(469) 359-7700,,6.0,20.0,32.7969467,-96.8398998,cafe,Food & Restaurant,75201,,,,,,,No,no_contact_found
Beehive (Restaurant-Bar-Lounge),"1514 Elm St #130, Dallas, TX 75201",https://thebeehiverestaurant.com,Yes,(469) 848-1515,,5.0,39.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,,,,,,,No,no_contact_found
Hall Arts Building,"2323 Ross Ave, Dallas, TX 75201",https://hallarts.com,Yes,,,,,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,krichards@briggsfreeman.com,jfowler@hallarts.com,eburger@hallgroup.com,krichards@briggsfreeman.com | jfowler@hallarts.com | eburger@hallgroup.com,https://www.facebook.com/HallArtsDallas,https://www.instagram.com/hallartsdallas,Yes,found_homepage
Cafe Brazil - Deep Ellum,"2815 Elm St, Dallas, TX 75226",https://cafebrazil.com,Yes,(214) 747-2730,,591.0,2.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,,,,,,https://www.instagram.com/cafe_brazil_dfw,No,no_contact_found
Cafe Duro,"2804 Greenville Ave, Dallas, TX 75206",https://cafe-duro.com,Yes,(214) 888-8485,,8.0,24.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,info@cafe-duro.com,,,info@cafe-duro.com,https://www.facebook.com/Duro-Hospitality-102974212241508,https://www.instagram.com/durohospitality/,Yes,found_homepage
Sip Stir Coffee House,"2000 Ross Ave Unit 190, Dallas, TX 75201",https://freebirds.com,Yes,(214) 271-9387,,2.0,24.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,,,,,,,No,no_contact_found
Ascension Coffee - Design District,"1621 Oak Lawn Ave, Dallas, TX 75207",https://ascensiondallas.com,Yes,(214) 741-3211,,522.0,2.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,,,,,https://www.facebook.com/AscensionCoffee/,https://www.instagram.com/ascensioncoffee/,No,no_contact_found
FULL CITY ROOSTER,"1810 S Akard St UNIT 100, Dallas, TX 75215",https://fullcityrooster.com,Yes,(214) 247-6394,,8.0,50.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,,,,,,,No,no_contact_found
Starbucks Coffee Company,"1810 S Akard St UNIT 100, Dallas, TX 75215",https://fullcityrooster.com,Yes,(214) 247-6394,,8.0,50.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,,,,,,,No,no_contact_found
Sushi Kozy,"2000 Ross Ave suite 150, Dallas, TX 75201",https://sushikozy.com,Yes,(214) 452-2777,,3.0,12.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,,,,,,,No,no_contact_found
Starbucks Coffee,"1717 N Akard St, Dallas, TX 75201",https://fairmont.com,Yes,(214) 720-2020,,1.0,20.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,,,,,https://www.facebook.com/fairmonthotels/,https://www.instagram.com/fairmonthotels/,No,no_contact_found
JuJu's Coffee,"6038 La Vista Dr, Dallas, TX 75206",https://jujuscoffee.com,Yes,(806) 676-5385,,9.0,20.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,,,,,,https://instagram.com/jujuscoffee,No,no_contact_found
Open Palette,"1700 Pacific Ave C-103, Dallas, TX 75201",https://poblanoscafe.com,Yes,(214) 220-1114,,9.0,4.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,info@poblanoscafe.com,,,info@poblanoscafe.com,https://www.facebook.com/,,Yes,found_subpage
Westside Coffee,"4711 Westside Dr, Dallas, TX 75209",https://orderwestsidecoffee.com,Yes,(469) 753-9007,,7.0,9.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,,,,,,,No,no_contact_found
Capital One Caf,"3700 McKinney Ave Suite 126, Dallas, TX 75204",https://capitalone.com,Yes,(214) 210-1611,,7.0,3.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,,,,,https://www.facebook.com/capitalone/,https://www.instagram.com/capitalone/,No,no_contact_found
Slow and Steady Coffee,"1805 S Edgefield Ave, Dallas, TX 75224",https://slowandsteady.coffee,Yes,(972) 885-7343,,5.0,22.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,,,,,,,No,no_contact_found
Musume Dallas,"100 Crescent Ct, Dallas, TX 75201",https://moxies.com,Yes,(469) 687-0050,,7.0,3.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,marketing@moxies.ca,guestrelations@moxies.ca,t4@moxies.ca,marketing@moxies.ca | guestrelations@moxies.ca | t4@moxies.ca | donations@moxies.ca | info@moxies.ca,https://www.facebook.com/MoxiesOfficial,https://www.instagram.com/moxiescanada/,Yes,found_subpage
Flora Cantina - Modern Tex-Mex & Tapas Bar,"2353 Flora St Unit 2413, Dallas, TX 75201",https://floracantinadallas.com,Yes,(214) 421-0774,,8.0,10.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,info@floracantinadallas.com,hgilbert@gtexascatering.com,,info@floracantinadallas.com | hgilbert@gtexascatering.com,https://www.facebook.com/FloraCantinaDallas,https://www.instagram.com/floracantinadallas/,Yes,found_homepage
Tei-An,"1722 Routh St Suite110, Dallas, TX 75201",https://tei-an.com,Yes,(214) 220-2828,,0.0,63.0,32.7867095,-96.8129818,cafe,Food & Restaurant,75201,,,,,,,No,no_contact_found
Deep Cuts Coffee,"in Skybridge, 1910 Pacific Ave 2060 2nd Floor, Dallas, TX 75201",https://deepcutscoffee.com,Yes,(214) 484-6098,,1.0,7.0,32.7891314,-96.8059947,coffee shop,Food & Restaurant,75201,info@deepcutscoffee.com,,,info@deepcutscoffee.com,https://www.facebook.com/p/Deep-Cuts-Coffee-61563465005765/,https://www.instagram.com/deepcutscoffee/,Yes,found_subpage
Pax & Beneficia Coffee - Victory Park,"1775 Payne St #100, Dallas, TX 75201",https://paxandbeneficia.com,Yes,(972) 803-3903,,7.0,10.0,32.7916557,-96.8266773,coffee shop,Food & Restaurant,75201,support@paxandbeneficia.com,,,support@paxandbeneficia.com,,,Yes,found_subpage
White Rhino Coffee,"1401 Elm St Suite 100, Dallas, TX 75202",https://whiterhinocoffee.com,Yes,(214) 980-1150,,7.0,30.0,32.7798765,-96.8180088,coffee shop,Food & Restaurant,75201,,,,,https://www.facebook.com/WhiteRhinoC/,https://www.instagram.com/whiterhinocoffee/,No,no_contact_found
Urban Coffee,"901 Main St C117, Dallas, TX 75202",https://theurbancoffee.com,Yes,(214) 741-7400,,2.0,4.0,32.7798452,-96.822092,coffee shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
The Berni Bean Coffee Company,"2820 Elm St, Dallas, TX 75226",https://thebernibean.com,Yes,(214) 238-6653,,2.0,16.0,32.7846492,-96.8007615,coffee shop,Food & Restaurant,75201,,,,,https://www.facebook.com/bernibeancoffee,https://www.instagram.com/bernibeancoffee/?hl=en,No,no_contact_found
Tierra a Taza Coffee Co.,"Entrance on, 1800 N Field St, Munger Ave Suite 125, Dallas, TX 75202",https://tatcoffeeco.com,Yes,,,3.0,5.0,32.7856159,-96.8217895,coffee shop,Food & Restaurant,75201,,,,,https://www.facebook.com/TATCoffeeLife/,https://www.instagram.com/tatcoffeelife,No,no_contact_found
Uptown- Staycation Coffee Bar,"2100 McKinney Ave, Dallas, TX 75201",https://staycationcafe.com,Yes,,,,,32.7856159,-96.8217895,coffee shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Merit Coffee Co.,"2639 Main St, Dallas, TX 75226",https://meritcoffee.com,Yes,(469) 248-3440,,3.0,69.0,32.7839245,-96.8028139,coffee shop,Food & Restaurant,75201,shipping@meritcoffee.com,wholesale@meritcoffee.com,info@meritcoffee.com,shipping@meritcoffee.com | wholesale@meritcoffee.com | info@meritcoffee.com,,,Yes,found_subpage
White Rock Coffee - Uptown at Rosewood Court,"2101 Cedar Springs Rd Suite 130, Dallas, TX 75201",https://wrcoffee.com,Yes,(214) 272-3037,,4.0,3.0,32.7902854,-96.8188628,coffee shop,Food & Restaurant,75201,info@wrcoffee.com,,,info@wrcoffee.com,https://www.facebook.com/whiterockcoffee,https://instagram.com/whiterockcoffee,Yes,found_homepage
Espresso Bar,"1618 Main St First Floor, 1618 Main St First Floor, Dallas, TX 75201",https://stores.neimanmarcus.com,Yes,(214) 741-6911,,,,32.7902854,-96.8188628,coffee shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Toussaint Marketplace,"1907 Elm St Suite L, Dallas, TX 75201",https://toussaintdallas.com,Yes,(214) 220-2900,,,,32.7902854,-96.8188628,coffee shop,Food & Restaurant,75201,,,,,https://www.facebook.com/Toussaint-Brasserie-108477071664985/,https://www.instagram.com/toussaintdtx/,No,no_contact_found
Cultivar Coffee Roasting Co.,"1717 Main St #120, Dallas, TX 75201",https://cultivarcoffee.com,Yes,,,,,32.7902854,-96.8188628,coffee shop,Food & Restaurant,75201,hello@cultivarcoffee.com,,,hello@cultivarcoffee.com,,https://instagram.com/cultivarcoffee,Yes,found_homepage
Starbucks,"2355 Olive St #120, Dallas, TX 75201",https://starbucks.com,Yes,(214) 965-0956,,7.0,74.0,32.7902854,-96.8188628,coffee shop,Food & Restaurant,75201,press@starbucks.com,pressemea@starbucks.com,investorrelations@starbucks.com,press@starbucks.com | pressemea@starbucks.com | investorrelations@starbucks.com | partnerships@starbucks.com,https://facebook.com/starbucks,https://instagram.com/starbucks,Yes,found_subpage
Starbucks Coffee Company,"1700 Commerce St, Dallas, TX 75201",https://starbucks.com,Yes,(972) 685-9360,,5.0,17.0,32.7902854,-96.8188628,coffee shop,Food & Restaurant,75201,press@starbucks.com,pressemea@starbucks.com,investorrelations@starbucks.com,press@starbucks.com | pressemea@starbucks.com | investorrelations@starbucks.com | partnerships@starbucks.com,https://facebook.com/starbucks,https://instagram.com/starbucks,Yes,found_subpage
Commissary,"1217 Main St, Dallas, TX 75202",https://commissarydallas.com,Yes,(214) 827-2927,,7.0,88.0,32.7902854,-96.8188628,coffee shop,Food & Restaurant,75201,info@commissarydallas.com,jobs@commissarydallas.com,wholesale@commissarydallas.com,info@commissarydallas.com | jobs@commissarydallas.com | wholesale@commissarydallas.com | catering@commissarydallas.com | wholesale@commisarydallas.com,https://www.facebook.com/commissarydallas/hc_ref=ARS7FiyDUCp3_Q75u6DZTxVBfT0yr90qsB9a5iTigMKWKO9CQ_2B15d4jSRfx84tZ-w,https://www.instagram.com/commissarydallas/?hl=en,Yes,found_homepage
Pinkies Coffee + Cocktails,"3900 Cedar Springs Rd, Dallas, TX 75219",https://drinkpinkies.com,Yes,,,3.0,10.0,32.7902854,-96.8188628,coffee shop,Food & Restaurant,75201,hello@drinkpinkies.com,,,hello@drinkpinkies.com,https://www.facebook.com/61576669672584,https://www.instagram.com/pinkiescoffeeandcocktails/,Yes,found_homepage
Hatchways Caf,"2346 Victory Park Ln Hatchways Caf, Dallas, TX 75219",https://hatchways.com,Yes,(214) 935-1655,,3.0,4.0,32.7902854,-96.8188628,coffee shop,Food & Restaurant,75201,desk@hatchways.com,,,desk@hatchways.com,,http://www.instagram.com/hatchwayscafevp,Yes,found_homepage
Fig & Favor,"2346 Victory Park Ln Hatchways Caf, Dallas, TX 75219",https://hatchways.com,Yes,(214) 935-1655,,3.0,4.0,32.7902854,-96.8188628,coffee shop,Food & Restaurant,75201,desk@hatchways.com,,,desk@hatchways.com,,http://www.instagram.com/hatchwayscafevp,Yes,found_homepage
Alcove Wine Bar,"2907 State St, Dallas, TX 75204",https://alcovewine.com,Yes,(214) 871-2200,,5.0,19.0,32.7902854,-96.8188628,coffee shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Murray Street Coffee Shop,"103 Murray St, Dallas, TX 75226",https://murraystreetcoffee.com,Yes,(214) 655-2808,,2.0,35.0,32.7902854,-96.8188628,coffee shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Starbucks Coffee Company,"6038 La Vista Dr, Dallas, TX 75206",https://jujuscoffee.com,Yes,(806) 676-5385,,9.0,20.0,32.7902854,-96.8188628,coffee shop,Food & Restaurant,75201,,,,,,https://instagram.com/jujuscoffee,No,no_contact_found
Houndstooth Coffee,"1900 N Henderson Ave, Dallas, TX 75206",https://houndstoothcoffee.com,Yes,(972) 863-9080,,5.0,55.0,32.7902854,-96.8188628,coffee shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Rose Caf,"4205 Buena Vista St Suite 160, Dallas, TX 75205",https://rosecafedallas.com,Yes,(214) 272-3993,,6.0,44.0,32.7902854,-96.8188628,coffee shop,Food & Restaurant,75201,,,,,https://www.facebook.com/rosecafekt/,https://www.instagram.com/rosecafekt/,No,no_contact_found
